outcome,feature_set,task,model,permutation,score
delta_bvse,published_plus_profiles,classification,random_forest,545,0.5488914483155775
delta_bvse,published_plus_profiles,classification,logistic,546,0.45073423553124103
delta_bvse,published_plus_profiles,classification,random_forest,546,0.40832133602073134
delta_bvse,published_plus_profiles,classification,logistic,547,0.4296093675016796
delta_bvse,published_plus_profiles,classification,random_forest,547,0.3982915826854784
delta_bvse,published_plus_profiles,classification,logistic,548,0.44007102409060367
delta_bvse,published_plus_profiles,classification,random_forest,548,0.5364910260101737
delta_bvse,published_plus_profiles,classification,logistic,549,0.48561282272770906
delta_bvse,published_plus_profiles,classification,random_forest,549,0.4927632210384874
delta_bvse,published_plus_profiles,classification,logistic,550,0.553968711008734
delta_bvse,published_plus_profiles,classification,random_forest,550,0.4493233515692485
delta_bvse,published_plus_profiles,classification,logistic,551,0.507227181111431
delta_bvse,published_plus_profiles,classification,random_forest,551,0.4925232747864479
delta_bvse,published_plus_profiles,classification,logistic,552,0.45940109415490926
delta_bvse,published_plus_profiles,classification,random_forest,552,0.5660140128611191
delta_bvse,published_plus_profiles,classification,logistic,553,0.5454266244361262
delta_bvse,published_plus_profiles,classification,random_forest,553,0.456195412227661
delta_bvse,published_plus_profiles,classification,logistic,554,0.5693540646895094
delta_bvse,published_plus_profiles,classification,random_forest,554,0.5483251751607641
delta_bvse,published_plus_profiles,classification,logistic,555,0.5284576254918898
delta_bvse,published_plus_profiles,classification,random_forest,555,0.49908820424224976
delta_bvse,published_plus_profiles,classification,logistic,556,0.5236874940013437
delta_bvse,published_plus_profiles,classification,random_forest,556,0.5217775218351088
delta_bvse,published_plus_profiles,classification,logistic,557,0.4653901526058163
delta_bvse,published_plus_profiles,classification,random_forest,557,0.42336116709856986
delta_bvse,published_plus_profiles,classification,logistic,558,0.4842883194164506
delta_bvse,published_plus_profiles,classification,random_forest,558,0.5099529705346002
delta_bvse,published_plus_profiles,classification,logistic,559,0.5585756790478932
delta_bvse,published_plus_profiles,classification,random_forest,559,0.5050004798925041
delta_bvse,published_plus_profiles,classification,logistic,560,0.5478740762069296
delta_bvse,published_plus_profiles,classification,random_forest,560,0.5161819752375467
delta_bvse,published_plus_profiles,classification,logistic,561,0.3711680583549285
delta_bvse,published_plus_profiles,classification,random_forest,561,0.451972358191765
delta_bvse,published_plus_profiles,classification,logistic,562,0.4632498320376235
delta_bvse,published_plus_profiles,classification,random_forest,562,0.5546213648142816
delta_bvse,published_plus_profiles,classification,logistic,563,0.486966119589212
delta_bvse,published_plus_profiles,classification,random_forest,563,0.4452442652845763
delta_bvse,published_plus_profiles,classification,logistic,564,0.47666762645167476
delta_bvse,published_plus_profiles,classification,random_forest,564,0.42571264036855744
delta_bvse,published_plus_profiles,classification,logistic,565,0.47975813417794405
delta_bvse,published_plus_profiles,classification,random_forest,565,0.4542182551108551
delta_bvse,published_plus_profiles,classification,logistic,566,0.5366733851617237
delta_bvse,published_plus_profiles,classification,random_forest,566,0.5329542182551109
delta_bvse,published_plus_profiles,classification,logistic,567,0.5062098090027833
delta_bvse,published_plus_profiles,classification,random_forest,567,0.5112294845954506
delta_bvse,published_plus_profiles,classification,logistic,568,0.5046741529897303
delta_bvse,published_plus_profiles,classification,random_forest,568,0.4193876571647951
delta_bvse,published_plus_profiles,classification,logistic,569,0.49365582109607453
delta_bvse,published_plus_profiles,classification,random_forest,569,0.5300412707553508
delta_bvse,published_plus_profiles,classification,logistic,570,0.5034744217295326
delta_bvse,published_plus_profiles,classification,random_forest,570,0.5128515212592379
delta_bvse,published_plus_profiles,classification,logistic,571,0.43688453786351866
delta_bvse,published_plus_profiles,classification,random_forest,571,0.5041942604856512
delta_bvse,published_plus_profiles,classification,logistic,572,0.6057683078990306
delta_bvse,published_plus_profiles,classification,random_forest,572,0.5905365198195603
delta_bvse,published_plus_profiles,classification,logistic,573,0.4519339667914387
delta_bvse,published_plus_profiles,classification,random_forest,573,0.48233995584988965
delta_bvse,published_plus_profiles,classification,logistic,574,0.5118341491505903
delta_bvse,published_plus_profiles,classification,random_forest,574,0.4856032248776274
delta_bvse,published_plus_profiles,classification,logistic,575,0.5303292062577982
delta_bvse,published_plus_profiles,classification,random_forest,575,0.48422113446587967
delta_bvse,published_plus_profiles,classification,logistic,576,0.47623572319800367
delta_bvse,published_plus_profiles,classification,random_forest,576,0.4091371532776658
delta_bvse,published_plus_profiles,classification,logistic,577,0.5131682503119303
delta_bvse,published_plus_profiles,classification,random_forest,577,0.45022554947691723
delta_bvse,published_plus_profiles,classification,logistic,578,0.5400998176408484
delta_bvse,published_plus_profiles,classification,random_forest,578,0.5272482963816106
delta_bvse,published_plus_profiles,classification,logistic,579,0.4912467607255975
delta_bvse,published_plus_profiles,classification,random_forest,579,0.4491217967175352
delta_bvse,published_plus_profiles,classification,logistic,580,0.5473557923025243
delta_bvse,published_plus_profiles,classification,random_forest,580,0.5869565217391305
delta_bvse,published_plus_profiles,classification,logistic,581,0.5170841731452156
delta_bvse,published_plus_profiles,classification,random_forest,581,0.47481524138592945
delta_bvse,published_plus_profiles,classification,logistic,582,0.4128323255590748
delta_bvse,published_plus_profiles,classification,random_forest,582,0.39951050964583934
delta_bvse,published_plus_profiles,classification,logistic,583,0.44299836836548606
delta_bvse,published_plus_profiles,classification,random_forest,583,0.4868893367885594
delta_bvse,published_plus_profiles,classification,logistic,584,0.4902197907668683
delta_bvse,published_plus_profiles,classification,random_forest,584,0.4354448603512814
delta_bvse,published_plus_profiles,classification,logistic,585,0.504175064785488
delta_bvse,published_plus_profiles,classification,random_forest,585,0.4852577022746904
delta_bvse,published_plus_profiles,classification,logistic,586,0.5435934350705443
delta_bvse,published_plus_profiles,classification,random_forest,586,0.49512429215855647
delta_bvse,published_plus_profiles,classification,logistic,587,0.5764276801996353
delta_bvse,published_plus_profiles,classification,random_forest,587,0.515030233227757
delta_bvse,published_plus_profiles,classification,logistic,588,0.45911315865246183
delta_bvse,published_plus_profiles,classification,random_forest,588,0.406996832709473
delta_bvse,published_plus_profiles,classification,logistic,589,0.47852960936750166
delta_bvse,published_plus_profiles,classification,random_forest,589,0.4568192724829639
delta_bvse,published_plus_profiles,classification,logistic,590,0.3962952298685095
delta_bvse,published_plus_profiles,classification,random_forest,590,0.4199827238698532
delta_bvse,published_plus_profiles,classification,logistic,591,0.4671849505710721
delta_bvse,published_plus_profiles,classification,random_forest,591,0.47331797677320286
delta_bvse,published_plus_profiles,classification,logistic,592,0.3561186294270084
delta_bvse,published_plus_profiles,classification,random_forest,592,0.43207601497264614
delta_bvse,published_plus_profiles,classification,logistic,593,0.44201938765716475
delta_bvse,published_plus_profiles,classification,random_forest,593,0.4373740282176793
delta_bvse,published_plus_profiles,classification,logistic,594,0.3768211920529801
delta_bvse,published_plus_profiles,classification,random_forest,594,0.35403589595930507
delta_bvse,published_plus_profiles,classification,logistic,595,0.3351089355984259
delta_bvse,published_plus_profiles,classification,random_forest,595,0.45035991937805936
delta_bvse,published_plus_profiles,classification,logistic,596,0.4520395431423362
delta_bvse,published_plus_profiles,classification,random_forest,596,0.43353488818504654
delta_bvse,published_plus_profiles,classification,logistic,597,0.43556963240234187
delta_bvse,published_plus_profiles,classification,random_forest,597,0.509933774834437
delta_bvse,published_plus_profiles,classification,logistic,598,0.5336500623860255
delta_bvse,published_plus_profiles,classification,random_forest,598,0.5105000479892505
delta_bvse,published_plus_profiles,classification,logistic,599,0.4628755158844419
delta_bvse,published_plus_profiles,classification,random_forest,599,0.39395335444860347
delta_bvse,published_plus_profiles,classification,logistic,600,0.5013149054611766
delta_bvse,published_plus_profiles,classification,random_forest,600,0.5566177176312506
delta_bvse,published_plus_profiles,classification,logistic,601,0.4809002783376523
delta_bvse,published_plus_profiles,classification,random_forest,601,0.43093387081293794
delta_bvse,published_plus_profiles,classification,logistic,602,0.3825031193012765
delta_bvse,published_plus_profiles,classification,random_forest,602,0.4686918130338804
delta_bvse,published_plus_profiles,classification,logistic,603,0.4563489778289663
delta_bvse,published_plus_profiles,classification,random_forest,603,0.5504654957289568
delta_bvse,published_plus_profiles,classification,logistic,604,0.47028505614742294
delta_bvse,published_plus_profiles,classification,random_forest,604,0.47750263940877247
delta_bvse,published_plus_profiles,classification,logistic,605,0.5645839331989635
delta_bvse,published_plus_profiles,classification,random_forest,605,0.4782896631154621
delta_bvse,published_plus_profiles,classification,logistic,606,0.5319224493713408
delta_bvse,published_plus_profiles,classification,random_forest,606,0.46760725597466174
delta_bvse,published_plus_profiles,classification,logistic,607,0.38876091755446784
delta_bvse,published_plus_profiles,classification,random_forest,607,0.4305019675592667
delta_bvse,published_plus_profiles,classification,logistic,608,0.5167578462424416
